Measure,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
108,0,0,0,1,1,0,1,0,1,1,0,1
109,0,1,0,0,1,0,1,0,1,1,0,0
110,0,0,0,1,1,0,1,0,1,0,0,1
111,0,1,0,0,1,0,1,0,1,1,0,0
112,0,0,0,1,1,0,1,0,1,0,0,1
113,0,1,0,1,1,0,1,0,1,1,0,1
114,0,1,0,1,1,0,0,0,1,0,0,1
115,0,1,0,1,1,0,1,0,0,1,0,1
116,0,1,0,1,1,0,0,0,1,0,0,1
117,0,1,0,1,1,0,1,0,0,1,0,1
118,0,1,0,1,1,0,0,0,1,0,0,1
119,0,1,0,1,1,0,1,0,0,1,0,1
120,1,1,0,1,1,0,0,0,1,0,0,1
121,0,1,0,1,1,0,1,0,1,1,0,1
122,0,1,0,1,1,0,0,0,1,0,0,1
123,0,1,0,1,1,0,1,0,0,1,0,1
124,1,1,0,1,1,0,1,0,1,0,0,1
125,0,1,0,0,1,0,1,0,1,1,0,0
126,0,0,0,1,1,0,1,0,1,0,0,1
127,0,1,0,0,1,0,1,0,1,1,0,0
128,0,1,0,1,1,0,1,0,0,1,0,1
129,0,1,0,0,1,0,1,0,1,1,0,0
130,0,0,0,1,1,0,1,0,1,0,0,1
131,0,1,0,0,1,0,1,0,1,1,0,0
132,0,1,0,1,1,0,1,0,0,0,0,1
