Measure,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
27,0,0,0.666666667,0,0,0.133333333,0,0,0,0.2,0,0
28,0.145833333,0.145833333,0.229166667,0.083333333,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0,0.145833333
29,0,0,0.111111111,0,0,0.111111111,0,0,0,0,0.777777778,0
30,0.138888889,0.083333333,0.055555556,0.055555556,0,0.055555556,0,0,0.194444444,0,0.333333333,0.083333333
31,0,0,0.230769231,0,0,0,0,0.615384615,0,0,0.153846154,0
32,0,0,0.380952381,0,0,0,0,0.428571429,0,0,0.19047619,0
33,0.48,0,0,0.24,0,0.12,0,0.16,0,0,0,0
34,0.285714286,0,0,0,0,0.523809524,0,0,0,0.19047619,0,0
35,0,0,0.285714286,0,0,0,0,0.571428571,0,0,0.142857143,0
36,0,0,0.380952381,0,0,0,0,0.428571429,0,0,0.19047619,0
37,0.48,0,0,0.24,0,0.12,0,0.16,0,0,0,0
38,0.285714286,0,0,0,0,0.523809524,0,0,0,0.19047619,0,0
39,0,0,0.285714286,0,0,0,0,0.571428571,0,0,0.142857143,0
40,0,0,0.368421053,0,0,0,0,0.473684211,0,0,0.157894737,0
41,0.24,0,0.12,0.48,0,0,0,0.16,0,0,0,0
42,0.260869565,0,0,0,0,0.565217391,0,0,0,0.173913043,0,0
43,0,0,0.266666667,0,0,0,0,0.6,0,0,0.133333333,0
44,0,0,0.333333333,0,0,0,0,0.533333333,0,0,0.133333333,0
45,0,0,0.235294118,0,0,0,0,0.647058824,0,0,0.117647059,0
46,0.103448276,0,0.137931034,0.103448276,0,0.103448276,0,0.344827586,0,0.103448276,0.103448276,0
47,0.533333333,0,0,0.133333333,0,0,0.2,0,0,0.133333333,0,0
48,0.095238095,0,0.142857143,0.285714286,0,0,0.380952381,0,0,0.095238095,0,0
49,0,0,0.2,0,0,0,0,0.666666667,0,0,0.133333333,0
50,0.125,0.125,0.125,0,0.0625,0.0625,0.0625,0.145833333,0.083333333,0.041666667,0.041666667,0.125
51,0,0,0,0.555555556,0,0,0,0.111111111,0,0,0.333333333,0
52,0.111111111,0,0.555555556,0,0,0,0.111111111,0,0,0.222222222,0,0
53,0,0,0,0,0.636363636,0,0,0.181818182,0,0,0,0.181818182
54,0,0,0,0,0.444444444,0,0,0.222222222,0,0,0,0.333333333
55,0.272727273,0,0.136363636,0,0.181818182,0,0,0,0,0.409090909,0,0
56,0,0,0.277777778,0,0,0,0.277777778,0,0,0.444444444,0,0
57,0,0,0,0,0.166666667,0,0,0.166666667,0,0,0,0.666666667
58,0,0,0,0,0.318181818,0,0,0.181818182,0,0,0,0.5
59,0.272727273,0,0.136363636,0,0.181818182,0,0,0,0,0.409090909,0,0
60,0,0,0.277777778,0,0,0,0.277777778,0,0,0.444444444,0,0
61,0,0,0,0,0.166666667,0,0,0.166666667,0,0,0,0.666666667
62,0,0,0,0,0.315789474,0,0,0.210526316,0,0,0,0.473684211
63,0.36,0,0,0,0.16,0,0,0,0,0.32,0,0.16
64,0,0,0.47826087,0,0,0,0.173913043,0,0,0.347826087,0,0
65,0,0,0,0,0.538461538,0,0,0.153846154,0,0,0,0.307692308
66,0,0,0,0,0.428571429,0,0,0.142857143,0,0,0,0.428571429
67,0,0,0,0,0.692307692,0,0,0.153846154,0,0,0,0.153846154
68,0.114285714,0,0.114285714,0,0.314285714,0,0.114285714,0.114285714,0,0.114285714,0,0.114285714
69,0.384615385,0,0,0.307692308,0,0,0.153846154,0,0,0.153846154,0,0
70,0.5,0,0,0.153846154,0.038461538,0,0.153846154,0,0,0,0,0.153846154
71,0,0,0,0,0.458333333,0,0.125,0.166666667,0,0,0,0.25
72,0,0.027777778,0.027777778,0.027777778,0.388888889,0,0.083333333,0.222222222,0,0,0,0.222222222
73,0.5,0,0,0,0.208333333,0,0,0.166666667,0,0,0,0.125
74,0.333333333,0.066666667,0.066666667,0.066666667,0.2,0,0,0.133333333,0,0,0,0.133333333
75,0,0,0,0,0.5,0,0.136363636,0.181818182,0,0,0,0.181818182
76,0,0.027777778,0.027777778,0.027777778,0.388888889,0,0.083333333,0.222222222,0,0,0,0.222222222
77,0.5,0,0,0,0.208333333,0,0,0.166666667,0,0,0,0.125
78,0.625,0.125,0.125,0,0.125,0,0,0,0,0,0,0
79,0.052631579,0,0,0.236842105,0,0.342105263,0,0.052631579,0.157894737,0,0.157894737,0
80,0.216216216,0,0,0,0,0.621621622,0,0,0.162162162,0,0,0
81,0,0.476190476,0,0.142857143,0,0.19047619,0,0,0.19047619,0,0,0
82,0,0,0,0.473684211,0,0,0,0.210526316,0,0,0.315789474,0
83,0.272727273,0,0,0,0,0.545454545,0,0,0.181818182,0,0,0
84,0.285714286,0,0,0,0,0.523809524,0,0,0.19047619,0,0,0
85,0,0.476190476,0,0.142857143,0,0.19047619,0,0,0.19047619,0,0,0
86,0,0,0,0.363636364,0,0.090909091,0,0.090909091,0.090909091,0,0.363636364,0
87,0.272727273,0,0,0,0,0.545454545,0,0,0.181818182,0,0,0
88,0.35,0,0,0.05,0,0.4,0,0,0.2,0,0,0
89,0.16,0.36,0,0,0,0.16,0,0,0,0,0.32,0
90,0,0,0,0.47826087,0,0,0,0.173913043,0,0,0.347826087,0
91,0.307692308,0,0,0,0,0.538461538,0,0,0.153846154,0,0,0
92,0.307692308,0,0,0,0,0.538461538,0,0,0.153846154,0,0,0
93,0.133333333,0,0,0,0,0.733333333,0,0,0.133333333,0,0,0
94,0.121212121,0.121212121,0,0.121212121,0,0.272727273,0,0.121212121,0.121212121,0,0.121212121,0
95,0,0.384615385,0,0,0.307692308,0,0,0.153846154,0,0,0.153846154,0
96,0.19047619,0.619047619,0,0,0.095238095,0,0,0.095238095,0,0,0,0
97,0.111111111,0,0,0,0,0.777777778,0,0.037037037,0.074074074,0,0,0
98,0.125,0,0,0,0,0.71875,0,0.03125,0.125,0,0,0
99,0.037037037,0.814814815,0,0,0,0.074074074,0,0,0.074074074,0,0,0
100,0,0.581395349,0.11627907,0.11627907,0.11627907,0.069767442,0,0,0,0,0,0
101,0.074074074,0,0,0,0,0.796296296,0,0.055555556,0.074074074,0,0,0
102,0.117647059,0,0.073529412,0.073529412,0.073529412,0.5,0,0.044117647,0.117647059,0,0,0
103,0.053571429,0.785714286,0,0,0,0.089285714,0,0,0.071428571,0,0,0
104,0,0.625,0.125,0.125,0.125,0,0,0,0,0,0,0
105,0.035714286,0,0,0.089285714,0,0.660714286,0,0.107142857,0.107142857,0,0,0
106,0.066666667,0,0.083333333,0.133333333,0.083333333,0.516666667,0,0.05,0.066666667,0,0,0
107,0,0.709090909,0,0,0,0.090909091,0,0,0.109090909,0,0,0.090909091
108,0,0.625,0,0.125,0,0.125,0.125,0,0,0,0,0
109,0,0,0.035714286,0,0,0.089285714,0,0.660714286,0,0.107142857,0.107142857,0
110,0,0,0.066666667,0,0.083333333,0.133333333,0.083333333,0.516666667,0,0.05,0.066666667,0
111,0,0.090909091,0,0.709090909,0,0,0,0.090909091,0,0,0.109090909,0
112,0,0,0,0.625,0.125,0.125,0.125,0,0,0,0,0
113,0,0,0.035714286,0,0,0.089285714,0,0.660714286,0,0.107142857,0.107142857,0
114,0,0,0.066666667,0,0.083333333,0.133333333,0.083333333,0.516666667,0,0.05,0.066666667,0
115,0,0.090909091,0,0.709090909,0,0,0,0.090909091,0,0,0.109090909,0
116,0,0,0,0.625,0,0.125,0,0.125,0.125,0,0,0
117,0.107142857,0,0,0,0.035714286,0,0,0.089285714,0,0.660714286,0,0.107142857
118,0.066666667,0,0,0,0.066666667,0,0.083333333,0.133333333,0.083333333,0.516666667,0,0.05
119,0.109090909,0,0,0.090909091,0,0.709090909,0,0,0,0.090909091,0,0
120,0,0,0,0,0,0.625,0.125,0.125,0.125,0,0,0
121,0.063829787,0,0,0,0.042553191,0,0,0.106382979,0,0.787234043,0,0
122,0,0,0,0,0,0,0.125,0.125,0.125,0.625,0,0
123,0.063829787,0,0,0.106382979,0,0.787234043,0,0,0,0.042553191,0,0
124,0,0,0,0,0,0.625,0.125,0.125,0.125,0,0,0
125,0.063829787,0,0,0,0.042553191,0,0,0.106382979,0,0.787234043,0,0
126,0,0,0,0,0,0,0.125,0.125,0.125,0.625,0,0
127,0.142857143,0,0,0,0.357142857,0,0,0,0,0.5,0,0
128,0,0,0,0,0,0,0,0,0,1,0,0
