Measure,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
73,1,0,0,1,0,1,0,1,1,0,1,1
74,0,1,0,1,0,1,0,1,1,0,1,1
75,1,1,0,1,0,1,0,1,1,0,1,0
76,1,1,0,0,1,1,0,1,1,0,1,0
77,1,1,0,0,1,1,0,1,1,0,1,0
78,1,1,0,0,1,1,0,1,1,0,1,0
79,1,0,0,1,0,1,0,1,1,0,1,1
80,0,0,0,1,0,1,0,1,1,0,1,1
81,1,0,1,1,0,1,0,1,1,0,1,0
82,1,0,0,1,0,0,0,1,1,0,1,0
83,1,0,0,1,0,1,0,1,1,0,1,0
84,1,0,1,1,0,1,0,1,0,0,1,0
85,1,0,1,1,0,1,0,1,1,0,1,0
86,1,0,0,1,0,1,0,1,1,0,1,1
87,0,1,0,1,0,1,0,1,1,0,1,1
88,1,1,0,1,0,1,0,1,1,0,1,0
89,1,1,0,0,1,1,0,1,1,0,1,0
90,1,1,0,0,1,1,0,1,1,0,1,0
91,1,1,0,1,1,1,0,1,1,0,1,0
92,1,0,0,1,0,1,0,1,1,0,1,1
93,0,0,0,1,0,1,0,1,1,0,1,1
94,1,0,1,1,0,1,0,1,1,0,1,0
95,1,0,0,1,0,1,0,1,1,0,1,0
96,1,0,0,1,0,1,0,1,1,0,1,0
97,1,0,1,1,0,1,0,1,0,0,1,0
98,1,0,1,1,0,1,0,1,1,0,1,0
99,1,0,0,1,0,1,0,1,1,0,1,1
100,0,1,0,1,0,1,0,1,1,0,1,1
101,1,1,0,1,0,1,0,1,1,0,1,0
102,1,1,0,0,1,1,0,1,1,0,1,0
103,1,1,0,0,1,1,0,1,1,0,1,0
104,1,1,0,0,1,1,0,1,1,0,1,0
105,1,0,0,1,0,1,0,1,1,0,1,1
106,0,0,0,1,0,1,0,1,1,0,1,1
107,0,0,0,1,0,1,0,1,0,0,1,0
