Measure,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
87,0.375146694,0,0,0,0,0.374755509,0,0,0.250097796,0,0,0
88,0.477756654,0,0,0.022623574,0,0.317870722,0,0,0.181749049,0,0,0
89,0.150658271,0.301202061,0,0,0,0.19187178,0,0,0,0,0.356267888,0
90,0,0,0,0.520160616,0,0,0,0.240254308,0,0,0.239585076,0
91,0.461698885,0,0,0,0,0.307451672,0,0,0.230849443,0,0,0
92,0.333449599,0,0,0,0,0.499825602,0,0,0.166724799,0,0,0
93,0.114916067,0,0,0,0,0.689592326,0,0,0.195491607,0,0,0
94,0.111033357,0.111033357,0,0.111033357,0,0.33379986,0,0.111033357,0.111033357,0,0.111033357,0
95,0,0.084760806,0,0,0.446969025,0,0,0.234135085,0,0,0.234135085,0
96,0.185167983,0.518191671,0,0,0.148320173,0,0,0.148320173,0,0,0,0
97,0.323692992,0,0,0,0,0.486095662,0,0.037978706,0.152232639,0,0,0
98,0.228031954,0,0,0,0,0.533224401,0,0.065177923,0.173565723,0,0,0
99,0.139857693,0.468680742,0,0,0,0.195730783,0,0,0.195730783,0,0,0
100,0,0.498126703,0.099625341,0.099625341,0.099625341,0.202997275,0,0,0,0,0,0
101,0.184334784,0,0,0,0,0.587630775,0,0.081196186,0.146838256,0,0,0
102,0.174293673,0,0.058197374,0.058197374,0.058197374,0.42936729,0,0.095204934,0.126541982,0,0,0
103,0.199778477,0.439314446,0,0,0,0.194415297,0,0,0.16649178,0,0,0
104,0,0.625,0.125,0.125,0.125,0,0,0,0,0,0,0
105,0.189564301,0,0,0.051387913,0,0.507115249,0,0.041637386,0.210295151,0,0,0
106,0.202023609,0,0.049325464,0.079426644,0.049325464,0.428246206,0,0.03010118,0.161551433,0,0,0
107,0,0.422751773,0,0,0,0.217588652,0,0,0.326468085,0,0,0.033191489
108,0,0.625,0,0.125,0,0.125,0.125,0,0,0,0,0
109,0,0,0.175898753,0,0,0.053650037,0,0.55144901,0,0.043470286,0.175531915,0
110,0,0,0.168365554,0,0.051405975,0.082776801,0.051405975,0.446309315,0,0.031370826,0.168365554,0
111,0,0.033191489,0,0.422751773,0,0,0,0.217588652,0,0,0.326468085,0
112,0,0,0,0.625,0.125,0.125,0.125,0,0,0,0,0
113,0,0,0.175898753,0,0,0.053650037,0,0.55144901,0,0.043470286,0.175531915,0
114,0,0,0.168365554,0,0.051405975,0.082776801,0.051405975,0.446309315,0,0.031370826,0.168365554,0
115,0,0.033191489,0,0.422751773,0,0,0,0.217588652,0,0,0.326468085,0
116,0,0,0,0.625,0,0.125,0,0.125,0.125,0,0,0
117,0.210295151,0,0,0,0.16848208,0,0,0.051387913,0,0.52819747,0,0.041637386
118,0.261778471,0,0,0,0.149453978,0,0.045631825,0.073478939,0.045631825,0.396177847,0,0.027847114
119,0.326468085,0,0,0.033191489,0,0.422751773,0,0,0,0.217588652,0,0
120,0,0,0,0,0,0.625,0.125,0.125,0.125,0,0,0
121,0.306517374,0,0,0,0.204344916,0,0,0.035599099,0,0.453538611,0,0
122,0,0,0,0,0,0,0.125,0.125,0.125,0.625,0,0
123,0.306517374,0,0,0.035599099,0,0.453538611,0,0,0,0.204344916,0,0
124,0,0,0,0,0,0.625,0.125,0.125,0.125,0,0,0
125,0.296239116,0,0,0,0.207373556,0,0,0.036126721,0,0.460260606,0,0
126,0,0,0,0,0,0,0.125,0.125,0.125,0.625,0,0
127,0.166782568,0,0,0,0.403048215,0,0,0,0,0.430169217,0,0
128,0,0,0,0,0,0,0,0,0,1,0,0
