Measure,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
26,0.238095238,0,0.047619048,0.142857143,0,0.142857143,0,0.047619048,0.238095238,0,0.142857143,0
27,0.208333333,0,0,0.208333333,0,0.208333333,0,0.041666667,0.166666667,0,0.166666667,0
28,0.24137931,0,0.034482759,0.103448276,0,0.24137931,0,0.034482759,0.137931034,0,0.206896552,0
29,0.2,0,0,0.166666667,0,0.233333333,0,0.033333333,0.2,0,0.166666667,0
30,0.214285714,0,0.035714286,0.142857143,0,0.25,0,0,0.214285714,0,0.142857143,0
31,0.133333333,0,0,0.233333333,0,0.266666667,0,0.033333333,0.233333333,0,0.1,0
32,0,0,0.058823529,0,0,0.352941176,0,0,0.176470588,0,0.411764706,0
33,0.066666667,0,0,0,0,0.2,0,0,0.266666667,0,0.466666667,0
34,0,0,0,0,0,0.4,0,0,0.2,0,0.4,0
35,0.052631579,0,0,0,0,0.210526316,0,0,0.263157895,0,0.473684211,0
36,0.24,0,0,0,0,0.24,0,0.12,0.28,0,0.12,0
37,0.111111111,0,0,0,0,0.222222222,0.055555556,0.111111111,0.444444444,0,0.055555556,0
38,0.28,0,0,0,0,0.2,0,0.12,0.28,0,0.12,0
39,0.105263158,0,0,0.052631579,0,0.210526316,0,0.105263158,0.421052632,0,0.105263158,0
40,0.1,0,0,0.1,0,0.25,0,0.1,0.25,0,0.2,0
41,0.15,0,0,0.05,0,0.25,0,0.15,0.35,0,0.05,0
42,0.15,0,0,0,0,0.25,0,0.2,0.2,0,0.2,0
43,0.125,0,0,0,0,0.375,0,0,0.5,0,0,0
44,0.2,0,0,0.2,0,0,0,0,0.2,0,0.4,0
45,0.5,0,0,0,0,0,0,0,0.5,0,0,0
46,0.25,0,0,0.25,0,0.166666667,0,0.25,0,0,0.083333333,0
47,0.2,0,0.05,0.2,0,0.2,0,0.05,0.2,0,0.1,0
48,0.19047619,0,0,0.19047619,0,0.238095238,0,0.047619048,0.19047619,0,0.142857143,0
49,0.05,0,0,0,0,0.25,0,0,0.2,0,0.5,0
50,0.076923077,0,0,0,0,0.230769231,0,0,0.307692308,0,0.384615385,0
51,0,0,0,0,0,0.1875,0,0,0.4375,0,0.375,0
52,0.181818182,0,0.03030303,0.212121212,0,0.212121212,0,0.03030303,0.242424242,0,0.090909091,0
53,0.16,0,0,0.16,0,0.36,0,0.04,0.16,0,0.12,0
54,0.041666667,0,0.041666667,0,0,0.25,0,0,0.208333333,0,0.458333333,0
55,0,0,0,0,0,0.133333333,0,0,0.533333333,0,0.333333333,0
56,0.214285714,0,0,0,0,0.214285714,0,0,0.285714286,0,0.285714286,0
57,0.1875,0,0.03125,0.15625,0,0.15625,0,0.03125,0.28125,0,0.15625,0
58,0.193548387,0,0,0.129032258,0,0.290322581,0,0.032258065,0.193548387,0,0.161290323,0
59,0.142857143,0,0.035714286,0.107142857,0,0.25,0,0.035714286,0.25,0,0.178571429,0
60,0.153846154,0,0,0.192307692,0,0.307692308,0,0.038461538,0.192307692,0,0.115384615,0
61,0.259259259,0,0.037037037,0.111111111,0,0.296296296,0,0,0.185185185,0,0.111111111,0
62,0.133333333,0,0,0.166666667,0,0.266666667,0,0.033333333,0.3,0,0.1,0
63,0,0,0.058823529,0,0,0.352941176,0,0,0.176470588,0,0.411764706,0
64,0.0625,0,0,0,0,0.1875,0,0,0.3125,0,0.4375,0
65,0,0,0,0,0,0.421052632,0,0,0.210526316,0,0.368421053,0
66,0.058823529,0,0,0,0,0.294117647,0,0,0.294117647,0,0.352941176,0
67,0.24,0,0,0,0,0.24,0,0.12,0.28,0,0.12,0
68,0.111111111,0,0,0.055555556,0,0.166666667,0.055555556,0.111111111,0.444444444,0,0.055555556,0
69,0.28,0,0,0,0,0.2,0,0.12,0.28,0,0.12,0
70,0.105263158,0,0,0.052631579,0,0.210526316,0,0.105263158,0.421052632,0,0.105263158,0
71,0.1,0,0,0.1,0,0.25,0,0.1,0.25,0,0.2,0
72,0.15,0,0,0.05,0,0.25,0,0.15,0.35,0,0.05,0
73,0.15,0,0,0,0,0.25,0,0.2,0.2,0,0.2,0
74,0.125,0,0,0,0,0.375,0,0,0.5,0,0,0
75,0.25,0,0,0,0,0,0,0,0.25,0,0.5,0
76,0,0,0,0,0,0,0,0,1,0,0,0
77,0.333333333,0,0,0.166666667,0,0,0,0.333333333,0,0,0.166666667,0
78,0.2,0,0.05,0.15,0,0.15,0,0.05,0.25,0,0.15,0
79,0.19047619,0,0,0.19047619,0,0.238095238,0,0.047619048,0.19047619,0,0.142857143,0
80,0.043478261,0,0,0,0,0.304347826,0,0,0.217391304,0,0.434782609,0
81,0.058823529,0,0,0,0,0.294117647,0,0,0.235294118,0,0.411764706,0
82,0,0,0,0,0,0.230769231,0,0,0.461538462,0,0.307692308,0
83,0.181818182,0,0.03030303,0.151515152,0,0.181818182,0,0.03030303,0.272727273,0,0.151515152,0
84,0.16,0,0,0.16,0,0.36,0,0.04,0.16,0,0.12,0
85,0.04,0,0.04,0,0,0.28,0,0,0.2,0,0.44,0
86,0,0,0,0,0,0.133333333,0,0,0.6,0,0.266666667,0
87,0.236842105,0,0.026315789,0.131578947,0,0.184210526,0,0.026315789,0.236842105,0,0.157894737,0
88,0.1875,0,0,0.15625,0,0.3125,0,0.0625,0.1875,0,0.09375,0
89,0.285714286,0,0.035714286,0.142857143,0,0.107142857,0,0.107142857,0.142857143,0,0.178571429,0
90,0.206896552,0,0,0.137931034,0,0.275862069,0,0.034482759,0.172413793,0,0.172413793,0
91,0.045454545,0,0,0,0,0.318181818,0,0,0.227272727,0,0.409090909,0
92,0.0625,0,0,0,0,0.3125,0,0,0.25,0,0.375,0
93,0,0,0,0,0,0.230769231,0,0,0.461538462,0,0.307692308,0
94,0.166666667,0,0.027777778,0.166666667,0,0.194444444,0,0.027777778,0.277777778,0,0.138888889,0
95,0.181818182,0,0,0.151515152,0,0.333333333,0,0.03030303,0.151515152,0,0.151515152,0
96,0.041666667,0,0.041666667,0,0,0.291666667,0,0,0.208333333,0,0.416666667,0
97,0,0,0,0,0,0.133333333,0,0,0.6,0,0.266666667,0
98,0.236842105,0,0.026315789,0.131578947,0,0.184210526,0,0.026315789,0.236842105,0,0.157894737,0
99,0.1875,0,0,0.15625,0,0.3125,0,0.0625,0.1875,0,0.09375,0
100,0.285714286,0,0.035714286,0.142857143,0,0.107142857,0,0.107142857,0.142857143,0,0.178571429,0
101,0.233333333,0,0,0.133333333,0,0.266666667,0,0.033333333,0.166666667,0,0.166666667,0
102,0.041666667,0.041666667,0,0,0,0.25,0,0,0.208333333,0.041666667,0.416666667,0
103,0.0625,0,0,0,0,0.25,0,0,0.3125,0,0.375,0
104,0,0,0,0,0,0.142857143,0,0,0.571428571,0,0.285714286,0
105,0.153846154,0,0.025641026,0.153846154,0,0.205128205,0,0.102564103,0.230769231,0,0.128205128,0
106,0.193548387,0,0,0.161290323,0,0.322580645,0,0.032258065,0.161290323,0,0.129032258,0
107,0.04,0.04,0,0,0,0.28,0,0,0.2,0.04,0.4,0
108,0,0,0,0,0,0.133333333,0,0,0.6,0,0.266666667,0
109,0.236842105,0,0.026315789,0.131578947,0,0.184210526,0,0.026315789,0.236842105,0,0.157894737,0
110,0.1875,0,0,0.15625,0,0.3125,0,0.0625,0.1875,0,0.09375,0
111,0.285714286,0,0.035714286,0.142857143,0,0.107142857,0,0.107142857,0.142857143,0,0.178571429,0
112,0.233333333,0,0,0.133333333,0,0.266666667,0,0.033333333,0.166666667,0,0.166666667,0
113,0.041666667,0.041666667,0,0,0,0.25,0,0,0.208333333,0.041666667,0.416666667,0
114,0.058823529,0,0,0,0,0.235294118,0,0,0.352941176,0,0.352941176,0
115,0,0,0,0,0,0.083333333,0,0,0.583333333,0,0.333333333,0
116,0.171428571,0,0.028571429,0.171428571,0,0.171428571,0,0.028571429,0.285714286,0,0.142857143,0
117,0.1875,0,0,0.15625,0,0.3125,0,0.03125,0.15625,0,0.15625,0
118,0.043478261,0,0.043478261,0,0,0.260869565,0,0,0.217391304,0,0.434782609,0
119,0,0,0,0,0,0.133333333,0,0,0.6,0,0.266666667,0
120,0.236842105,0,0.026315789,0.131578947,0,0.184210526,0,0.026315789,0.236842105,0,0.157894737,0
121,0.1875,0,0,0.15625,0,0.3125,0,0.0625,0.1875,0,0.09375,0
122,0.285714286,0,0.035714286,0.142857143,0,0.107142857,0,0.107142857,0.142857143,0,0.178571429,0
123,0.235294118,0,0,0.147058824,0,0.264705882,0,0.029411765,0.176470588,0,0.147058824,0
124,0,0.058823529,0,0,0,0.294117647,0,0,0.294117647,0.058823529,0.294117647,0
125,0,0,0,0,0,0.375,0,0,0.5,0,0.125,0
126,0,0,0,0,0,1,0,0,0,0,0,0
