Measure,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
67,0,0.195652174,0.02173913,0,0.173913043,0,0.02173913,0,0.065217391,0.52173913,0,0
68,0,0,0.226415094,0,0.056603774,0,0.113207547,0,0.075471698,0.396226415,0,0.132075472
69,0,0.18,0.02,0,0.18,0,0.02,0,0.1,0.48,0,0.02
70,0,0,0.19047619,0,0.071428571,0,0.238095238,0,0.095238095,0.380952381,0,0.023809524
71,0,0.2,0.022222222,0,0.177777778,0,0.022222222,0,0.066666667,0.511111111,0,0
72,0,0,0.20754717,0,0.018867925,0,0.150943396,0,0.075471698,0.471698113,0,0.075471698
73,0,0.2,0,0,0.230769231,0,0,0,0.138461538,0.184615385,0,0.246153846
74,0,0.106382979,0.085106383,0,0.191489362,0,0.14893617,0,0.063829787,0.29787234,0,0.106382979
75,0,0.03030303,0,0,0.393939394,0,0.03030303,0,0.378787879,0.015151515,0,0.151515152
76,0,0.189189189,0.013513514,0.013513514,0.013513514,0.283783784,0,0,0.310810811,0.040540541,0,0.135135135
77,0,0.054945055,0,0,0.032967033,0,0.252747253,0,0.131868132,0.373626374,0.010989011,0.142857143
78,0,0.07,0,0.15,0.03,0,0.28,0,0.03,0.24,0,0.2
79,0.014705882,0,0.161764706,0,0.352941176,0,0.058823529,0,0.014705882,0.397058824,0,0
80,0,0,0.328571429,0,0.085714286,0,0.071428571,0,0.014285714,0.414285714,0,0.085714286
81,0,0.352112676,0.014084507,0,0.352112676,0,0.014084507,0,0.014084507,0.253521127,0,0
82,0,0.015873016,0.365079365,0,0.015873016,0,0.349206349,0,0.015873016,0.222222222,0,0.015873016
83,0,0.35,0,0,0.3375,0,0.0125,0,0.025,0.25,0,0.025
84,0,0,0.341463415,0,0.024390244,0,0.341463415,0,0.036585366,0.231707317,0,0.024390244
85,0,0.361111111,0.013888889,0,0.333333333,0,0.013888889,0,0.013888889,0.25,0,0.013888889
86,0,0.014492754,0.362318841,0,0.014492754,0,0.347826087,0,0.014492754,0.231884058,0,0.014492754
87,0,0.35,0,0,0.3375,0,0.0125,0,0.025,0.25,0,0.025
88,0,0,0.333333333,0,0.024691358,0,0.358024691,0,0.037037037,0.234567901,0,0.012345679
89,0,0.363636364,0,0,0.363636364,0,0.015151515,0,0,0.242424242,0,0.015151515
90,0,0.014705882,0.352941176,0,0.014705882,0,0.352941176,0,0.014705882,0.235294118,0,0.014705882
91,0,0.346153846,0,0,0.346153846,0,0.012820513,0,0.025641026,0.243589744,0,0.025641026
92,0,0.052083333,0.28125,0,0.104166667,0,0.28125,0,0.052083333,0.197916667,0,0.03125
93,0,0.287671233,0.04109589,0,0.301369863,0,0.04109589,0,0,0.315068493,0,0.01369863
94,0,0.044117647,0.308823529,0,0.044117647,0,0.323529412,0,0.014705882,0.235294118,0,0.029411765
95,0,0.304878049,0.024390244,0,0.317073171,0,0.036585366,0,0.048780488,0.243902439,0,0.024390244
96,0,0,0.347826087,0,0.014492754,0,0.376811594,0,0.014492754,0.246376812,0,0
