Measure,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
54,0,0,0,0,0.444444444,0,0,0,0.388888889,0.055555556,0,0.111111111
55,0,0,0,0.083333333,0.166666667,0,0.25,0,0.166666667,0,0,0.333333333
56,0,0.153846154,0,0.076923077,0.153846154,0,0.153846154,0,0.076923077,0.384615385,0,0
57,0,0.058823529,0,0.058823529,0.058823529,0,0.117647059,0,0.176470588,0.117647059,0,0.411764706
58,0,0.266666667,0,0,0.333333333,0,0.066666667,0,0.333333333,0,0,0
59,0,0,0,0.076923077,0.076923077,0,0.230769231,0,0.461538462,0,0,0.153846154
60,0,0.142857143,0,0,0.142857143,0,0,0,0,0.428571429,0,0.285714286
61,0,0.166666667,0,0,0.166666667,0,0,0,0,0.5,0,0.166666667
62,0,0.666666667,0,0,0.222222222,0,0,0,0.111111111,0,0,0
63,0,0.071428571,0,0.214285714,0,0,0.214285714,0,0,0,0,0.5
64,0,0.133333333,0,0,0.2,0,0,0,0.066666667,0.466666667,0,0.133333333
65,0,0.058823529,0,0.117647059,0,0,0.235294118,0,0.176470588,0.058823529,0,0.352941176
66,0,0.545454545,0,0,0.181818182,0,0.090909091,0,0.181818182,0,0,0
67,0,0,0,0.142857143,0.142857143,0,0.214285714,0,0.071428571,0,0,0.428571429
68,0,0.083333333,0,0.166666667,0.25,0,0,0,0,0.416666667,0,0.083333333
69,0,0.047619048,0,0,0.380952381,0,0,0,0,0.428571429,0,0.142857143
70,0,0.5,0,0,0.4,0,0,0,0.1,0,0,0
71,0,0,0,0.076923077,0,0,0.307692308,0,0,0,0,0.615384615
72,0,0.1875,0,0,0.1875,0,0,0,0.0625,0.375,0,0.1875
73,0,0.045454545,0,0.090909091,0.045454545,0,0.363636364,0,0.045454545,0.045454545,0,0.363636364
74,0,0.444444444,0,0.055555556,0.166666667,0,0.055555556,0,0.166666667,0,0,0.111111111
75,0,0.117647059,0,0.176470588,0.058823529,0,0,0,0.411764706,0,0,0.235294118
76,0,0.142857143,0,0.142857143,0.214285714,0,0.071428571,0,0,0.285714286,0,0.142857143
77,0,0.076923077,0,0.115384615,0.076923077,0,0.153846154,0,0.153846154,0.076923077,0,0.346153846
78,0,0.277777778,0,0,0.222222222,0,0.055555556,0,0.388888889,0.055555556,0,0
79,0,0.083333333,0,0,0,0,0.25,0,0.083333333,0.083333333,0,0.5
80,0,0.272727273,0,0,0.272727273,0,0,0,0.090909091,0.363636364,0,0
81,0,0,0,0,0.052631579,0,0.315789474,0,0,0,0,0.631578947
82,0,0.25,0,0,0.1875,0,0.0625,0,0.3125,0.125,0,0.0625
83,0,0,0,0,0,0,0.25,0,0.083333333,0,0,0.666666667
84,0,0.181818182,0,0,0.181818182,0,0.090909091,0,0.090909091,0.363636364,0,0.090909091
85,0.1,0.1,0,0.3,0,0,0.15,0,0.35,0,0,0
86,0.307692308,0,0,0,0,0.461538462,0,0,0.230769231,0,0,0
87,0,0,0,0.428571429,0,0,0,0.214285714,0,0,0.357142857,0
88,0.055555556,0.277777778,0,0.166666667,0,0.222222222,0,0,0.277777778,0,0,0
89,0.117647059,0.058823529,0,0.411764706,0,0,0,0.058823529,0,0,0.352941176,0
90,0.25,0.05,0,0,0,0.3,0,0.05,0.25,0,0.1,0
91,0,0,0,0.461538462,0,0.076923077,0,0.153846154,0.076923077,0,0.230769231,0
92,0,0.285714286,0,0.071428571,0,0.285714286,0,0,0.214285714,0,0.142857143,0
93,0,0.066666667,0,0.466666667,0,0.133333333,0,0.066666667,0.066666667,0,0.2,0
94,0.222222222,0,0,0,0,0.555555556,0,0,0.222222222,0,0,0
95,0.066666667,0,0,0.466666667,0,0.066666667,0,0.133333333,0,0,0.266666667,0
96,0.05,0.3,0,0.15,0,0.15,0,0,0.25,0,0.1,0
97,0.066666667,0.066666667,0,0.4,0,0,0,0.133333333,0.066666667,0,0.266666667,0
98,0.285714286,0,0,0.071428571,0,0.357142857,0,0.071428571,0.142857143,0,0.071428571,0
99,0.333333333,0,0,0.166666667,0,0,0,0.25,0.166666667,0,0.083333333,0
100,0.071428571,0.357142857,0,0,0,0.142857143,0,0.071428571,0.214285714,0,0.142857143,0
101,0.2,0.05,0,0.25,0,0.05,0,0.2,0.05,0,0.2,0
102,0.25,0,0,0,0,0,0,0,0.75,0,0,0
103,0,0,0,0,0,0,0,0,1,0,0,0
104,0,0.2,0,0,0,0.2,0,0,0.6,0,0,0
105,0.142857143,0,0,0.142857143,0,0.214285714,0,0.142857143,0.071428571,0,0.285714286,0
106,0.363636364,0.090909091,0,0,0,0,0,0,0.545454545,0,0,0
107,0,0,0,0.428571429,0,0,0,0.285714286,0.142857143,0,0.142857143,0
108,0,0.166666667,0,0.166666667,0,0.333333333,0,0,0.333333333,0,0,0
109,0,0.333333333,0,0,0,0,0,0,0,0,0.666666667,0
110,0.5,0,0,0,0,0,0,0,0,0,0.5,0
111,0,0,0,0,0,0,0,0,1,0,0,0
112,0.222222222,0,0,0.333333333,0,0,0,0,0.444444444,0,0,0
113,0,0,0,0,0,0,0,0,1,0,0,0
114,1,0,0,0,0,0,0,0,0,0,0,0
