Measure,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
94,0,1,0,1,0,0,1,0,1,0,1,0
95,0,1,0,0,0,1,0,0,1,0,1,0
96,0,1,0,0,0,0,0,0,0,0,0,1
97,0,1,0,0,0,0,1,0,0,0,1,0
98,0,1,0,1,0,1,1,0,1,0,1,0
99,0,0,0,1,0,0,1,0,1,0,0,1
100,0,1,0,1,0,0,1,0,1,0,0,1
101,0,1,0,0,0,1,1,0,1,0,1,0
102,0,1,0,1,0,1,1,0,1,0,1,1
103,0,1,0,1,0,0,1,0,1,0,0,1
104,0,1,0,1,0,0,1,0,1,0,1,0
105,0,1,0,0,0,1,1,0,0,0,1,0
106,0,1,0,1,0,1,1,0,1,0,0,1
107,0,0,0,1,0,0,1,0,1,0,1,1
108,0,1,0,1,0,0,1,0,1,0,0,1
109,0,1,0,1,0,0,1,0,1,0,1,0
110,0,1,0,1,0,1,1,0,1,0,1,1
111,0,1,0,1,0,1,1,0,1,0,0,1
112,0,1,0,1,0,1,1,0,1,0,1,1
113,0,1,0,0,0,0,1,0,0,0,1,0
114,0,1,0,0,0,1,1,0,1,0,0,1
115,0,0,0,1,0,0,1,0,1,0,1,1
116,0,0,0,1,0,0,1,0,1,0,1,1
117,0,1,0,0,0,1,1,0,1,0,1,0
118,0,1,0,0,0,1,1,0,1,0,1,1
119,0,0,0,1,0,1,1,0,1,0,0,1
120,0,0,0,1,0,0,1,0,1,0,1,1
121,0,1,0,0,0,0,1,0,0,0,1,0
122,0,1,0,1,0,1,1,0,1,0,0,1
123,0,0,0,1,0,0,1,0,1,0,1,1
124,0,1,0,1,0,0,1,0,1,0,1,1
125,0,1,0,0,0,1,1,0,1,0,1,0
126,0,1,0,1,0,1,1,0,1,0,1,1
127,0,1,0,1,0,1,1,0,1,0,0,1
128,0,0,0,1,0,0,1,0,1,0,1,1
